jobType,jobNo,jobName,jobNameSnippet,jobRole,jobRo,jobAddrNo,jobAddrNoDesc,jobAddress,description,descWithoutHighlight,optionEdu,period,periodDesc,applyCnt,applyType,applyDesc,custNo,custName,coIndustry,coIndustryDesc,salaryLow,salaryHigh,salaryDesc,s10,appearDate,appearDateDesc,optionZone,isApply,applyDate,userApplyCount,isSave,descSnippet,tags,landmark,link,jobsource,jobNameRaw,custNameRaw,lon,lat,remoteWorkType,major,salaryType,dist,mrt,mrtDesc,isActivelyHiring
0,13176472,Taipei Mandarin Center (TMC) - 華語文教學實習老師、中文系學生,Taipei Mandarin Center (TMC) - 華語文教學<em class='b-txt--highlight'>實習</em>老師、中文系學生,2,2,6001001005,台北市大安區,羅斯福路三段297號5樓之1,"Foreigners in TaipeiTaiwan/外國人在台灣語言交換
https://www.facebook.com/groups/partyintaiwan11
找華語文老師&amp;中文漢語家教&amp;普通話教學[[[實習]]]
https://www.","Foreigners in TaipeiTaiwan/外國人在台灣語言交換
https://www.facebook.com/groups/partyintaiwan11
找華語文老師&中文漢語家教&普通話教學實習
https://www.",大學,00,不拘,00004,1,0~5人應徵,130000000203490,臺北市私立偉華文理短期補習班,1005001004,補習班,0000250,0000500,時薪250~500元,30,20250525,5/25,0,0,,0,0,"Foreigners in TaipeiTaiwan/外國人在台灣語言交換
https://www.facebook.com/groups/partyintaiwan11
找華語文老師&amp;中文漢語家教&amp;普通話教學<em class='b-txt--highlight'>實習</em>
https://www.","{'emp': {'desc': '員工20人', 'param': '3'}}",距捷運公館站約410公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7uf14?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7uf14?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bmcbm?jobsource=n104bank2'}",,Taipei Mandarin Center (TMC) - 華語文教學實習老師、中文系學生,臺北市私立偉華文理短期補習班,121.531683,25.017658,0,"['本國語文相關', '語言學相關']",H,0.41,99001003008,捷運公館站,False
2,13983074,【Chailease中租控股】GAIEP大東協實習及就業計畫｜泰國HR實習生 Thai HR Intern,【Chailease中租控股】GAIEP大東協<em class='b-txt--highlight'>實習</em>及就業計畫｜泰國HR<em class='b-txt--highlight'>實習</em>生 Thai HR Intern,1,1,6001001010,台北市內湖區,瑞光路362號,"- 協助整理與處理人資文件及資料
- 協助準備及安排內部訓練活動
- 支援跨部門協作及人力資源專案的執行","- 協助整理與處理人資文件及資料
- 協助準備及安排內部訓練活動
- 支援跨部門協作及人力資源專案的執行",大學,00,不拘,00001,1,0~5人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000200,0000200,時薪200元,30,20250525,5/25,6295680,0,,0,0,"- 協助整理與處理人資文件及資料
- 協助準備及安排內部訓練活動
- 支援跨部門協作及人力資源專案的執行","{'emp': {'desc': '員工3000人', 'param': '8'}}",距捷運港墘站約420公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8bpeq?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8bpeq?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,【Chailease中租控股】GAIEP大東協實習及就業計畫｜泰國HR實習生 Thai HR Intern,中租控股_中租迪和股份有限公司,121.5723608,25.0772345,0,"['其他學科類', '商業及管理學科類', '語文及人文學科類']",H,0.42,99001001017,捷運港墘站,False
2,14402499,【Chailease中租控股】GAIEP大東協實習及就業計畫｜馬來西亞籍 Malaysian,【Chailease中租控股】GAIEP大東協<em class='b-txt--highlight'>實習</em>及就業計畫｜馬來西亞籍 Malaysian,1,1,6001001010,台北市內湖區,瑞光路362號,"#我們在尋找這樣的你
◆在台應屆畢業生，或就讀大三至碩二之在校生
◆能以中/英/馬來文溝通
◆對金融租賃產業或跨國公司充滿好奇
◆熱情與活力，能在例行的工作中給予同事/主管驚喜

#招募[[[實習]]]與就業類型
◆業務：專注於客戶關係管理與策略性業務開發。","#我們在尋找這樣的你
◆在台應屆畢業生，或就讀大三至碩二之在校生
◆能以中/英/馬來文溝通
◆對金融租賃產業或跨國公司充滿好奇
◆熱情與活力，能在例行的工作中給予同事/主管驚喜

#招募實習與就業類型
◆業務：專注於客戶關係管理與策略性業務開發。",大學,00,不拘,00002,1,0~5人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000200,0000200,時薪200元,30,20250525,5/25,6295680,0,,0,0,"#我們在尋找這樣的你
◆在台應屆畢業生，或就讀大三至碩二之在校生
◆能以中/英/馬來文溝通
◆對金融租賃產業或跨國公司充滿好奇
◆熱情與活力，能在例行的工作中給予同事/主管驚喜

#招募<em class='b-txt--highlight'>實習</em>與就業類型
◆業務：專注於客戶關係管理與策略性業務開發。","{'emp': {'desc': '員工3000人', 'param': '8'}}",距捷運港墘站約440公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8kp1f?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8kp1f?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,【Chailease中租控股】GAIEP大東協實習及就業計畫｜馬來西亞籍 Malaysian,中租控股_中租迪和股份有限公司,121.5719393,25.0774539,0,"['商業及管理學科類', '法律學科類', '其他學科類']",H,0.44,99001001017,捷運港墘站,False
2,14615926,《實習》2025年法金實習生培育計畫 - 新竹地區,《<em class='b-txt--highlight'>實習</em>》2025年法金<em class='b-txt--highlight'>實習</em>生培育計畫 - 新竹地區,2,2,6001006001,新竹市,東區,"【[[[實習]]]內容】
1.  檢視並蒐集授信戶之相關資料
2. 協助法金業務完成授信作業
3. 學習法金徵信與授信流程
4. 偕同拜訪客戶
5. 參與法金實務會議
6. 認識及瞭解銀行相關業務

【[[[實習]]]期間】
2025年7月起至2026年6月，每周需可安","【實習內容】
1.  檢視並蒐集授信戶之相關資料
2. 協助法金業務完成授信作業
3. 學習法金徵信與授信流程
4. 偕同拜訪客戶
5. 參與法金實務會議
6. 認識及瞭解銀行相關業務

【實習期間】
2025年7月起至2026年6月，每周需可安",碩士,00,不拘,00010,2,6~10人應徵,86517384000,永豐商業銀行股份有限公司,1004001001,銀行業,0000210,0000230,時薪210~230元,30,20250525,5/25,36992,0,,0,0,"【<em class='b-txt--highlight'>實習</em>內容】
1.  檢視並蒐集授信戶之相關資料
2. 協助法金業務完成授信作業
3. 學習法金徵信與授信流程
4. 偕同拜訪客戶
5. 參與法金實務會議
6. 認識及瞭解銀行相關業務

【<em class='b-txt--highlight'>實習</em>期間】
2025年7月起至2026年6月，每周需可安","{'emp': {'desc': '員工6500人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8p9py?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8p9py?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/13qu7sqo?jobsource=n104bank2'}",,《實習》2025年法金實習生培育計畫 - 新竹地區,永豐商業銀行股份有限公司,120.993378,24.7920609,0,[],H,,,,True
0,14500592,[Full time/part time]行銷行政實習生,[Full time/part time]行銷行政<em class='b-txt--highlight'>實習</em>生,1,1,6001006002,新竹縣竹北市,生醫路二段6號3樓,"本公司(醫流體MedFluid)以整合型氣動式微流體晶片為核心，並結合小型分析儀，來開發體外診斷(In-vitro diagnostic devices, IVD)裝置，改善傳染性疾病病患的健康福祉。

行銷行政[[[實習]]]生工作內容為:

1.","本公司(醫流體MedFluid)以整合型氣動式微流體晶片為核心，並結合小型分析儀，來開發體外診斷(In-vitro diagnostic devices, IVD)裝置，改善傳染性疾病病患的健康福祉。

行銷行政實習生工作內容為:

1.",大學,00,不拘,00006,2,6~10人應徵,130000000148492,醫流體股份有限公司,1008003004,生化科技研發業,0000190,0000250,時薪190~250元,30,20250525,5/25,1,0,,0,0,"本公司(醫流體MedFluid)以整合型氣動式微流體晶片為核心，並結合小型分析儀，來開發體外診斷(In-vitro diagnostic devices, IVD)裝置，改善傳染性疾病病患的健康福祉。

行銷行政<em class='b-txt--highlight'>實習</em>生工作內容為:

1.",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8msq8?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8msq8?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bl5vw?jobsource=n104bank2'}",,[Full time/part time]行銷行政實習生,醫流體股份有限公司,121.0485984,24.8062869,0,[],H,,,,False
2,12181965,【Chailease中租控股】GAIEP大東協實習及就業計畫｜Greater ASEAN Internship and Employment Program｜東南亞留學生/僑生/國際學生｜實習轉正機會,【Chailease中租控股】GAIEP大東協<em class='b-txt--highlight'>實習</em>及就業計畫｜Greater ASEAN <em class='b-txt--highlight'>Internship</em> and Employment Program｜東南亞留學生/僑生/國際學生｜<em class='b-txt--highlight'>實習</em>轉正機會,1,1,6001001010,台北市內湖區,瑞光路362號,"※GAIEP [[[Internship]]] Program: Start Your Career with Chailease
This [[[internship]]] is part of the GAIEP initiative, designed","※GAIEP Internship Program: Start Your Career with Chailease
This internship is part of the GAIEP initiative, designed",大學,00,不拘,00020,3,11~30人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000200,0000200,時薪200元,30,20250525,5/25,6295680,0,,0,0,"※GAIEP <em class='b-txt--highlight'>Internship</em> Program: Start Your Career with Chailease
This <em class='b-txt--highlight'>internship</em> is part of the GAIEP initiative, designed","{'emp': {'desc': '員工3000人', 'param': '8'}}",距捷運港墘站約420公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/793nx?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/793nx?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,【Chailease中租控股】GAIEP大東協實習及就業計畫｜Greater ASEAN Internship and Employment Program｜東南亞留學生/僑生/國際學生｜實習轉正機會,中租控股_中租迪和股份有限公司,121.5723608,25.0772437,0,[],H,0.42,99001001017,捷運港墘站,False
2,12901659,【銀角零卡】美編設計實習生(學年實習計畫2025/7～),【銀角零卡】美編設計<em class='b-txt--highlight'>實習</em>生(學年<em class='b-txt--highlight'>實習</em>計畫2025/7～),2,2,6001001010,台北市內湖區,內湖路一段392號6樓（捷運港墘站2號出口走路2分鐘）,"您好～我們是銀角零卡的行銷團隊，目前我們正在尋找長期合作的[[[實習]]]夥伴。對於美編設計工作有興趣的你，正在尋找職場體驗的機會嗎？銀角零卡歡迎你的加入！

【工作內容】
1. 與行銷團隊合作，協助FB/IG社群素材、微電商選品圖片製作
2. 協助活動","您好～我們是銀角零卡的行銷團隊，目前我們正在尋找長期合作的實習夥伴。對於美編設計工作有興趣的你，正在尋找職場體驗的機會嗎？銀角零卡歡迎你的加入！

【工作內容】
1. 與行銷團隊合作，協助FB/IG社群素材、微電商選品圖片製作
2. 協助活動",高中,00,不拘,00007,2,6~10人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000200,0000200,時薪200元,30,20250525,5/25,6295680,0,,0,0,"您好～我們是銀角零卡的行銷團隊，目前我們正在尋找長期合作的<em class='b-txt--highlight'>實習</em>夥伴。對於美編設計工作有興趣的你，正在尋找職場體驗的機會嗎？銀角零卡歡迎你的加入！

【工作內容】
1. 與行銷團隊合作，協助FB/IG社群素材、微電商選品圖片製作
2. 協助活動","{'emp': {'desc': '員工3000人', 'param': '8'}}",距捷運港墘站約200公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7oizf?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7oizf?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,【銀角零卡】美編設計實習生(學年實習計畫2025/7～),中租控股_中租迪和股份有限公司,121.5732412,25.0804568,0,[],H,0.2,99001001017,捷運港墘站,False
0,6010470,房務員(可接受大專院校學生實習身分),房務員(可接受大專院校學生<em class='b-txt--highlight'>實習</em>身分),1,1,6001006001,新竹市,東區民族路69號,"1.客房打掃與更換床被單。
2.浴室清潔並補充衛浴用品。
3.客房備品盤點及設備維護保養
4.協助其他區域的清潔作業。
5.其他主管交辦事項。
6.正職人員月休7-8天，薪水32000-37000元
7.跨部門支援其他行工作，完成主管交辦事項。","1.客房打掃與更換床被單。
2.浴室清潔並補充衛浴用品。
3.客房備品盤點及設備維護保養
4.協助其他區域的清潔作業。
5.其他主管交辦事項。
6.正職人員月休7-8天，薪水32000-37000元
7.跨部門支援其他行工作，完成主管交辦事項。",高中,00,不拘,00005,1,0~5人應徵,53144456000,芙洛麗精品飯店股份有限公司,1016001001,旅館業,0032000,0037000,"月薪32,000~37,000元",50,20250525,5/25,0,0,,0,0,"1.客房打掃與更換床被單。
2.浴室清潔並補充衛浴用品。
3.客房備品盤點及設備維護保養
4.協助其他區域的清潔作業。
5.其他主管交辦事項。
6.正職人員月休7-8天，薪水32000-37000元
7.跨部門支援其他行工作，完成主管交辦事項。","{'emp': {'desc': '員工300人', 'param': '7'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/3ktpi?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/3ktpi?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/oewu4ow?jobsource=n104bank2'}",,房務員(可接受大專院校學生實習身分),芙洛麗精品飯店股份有限公司,120.9724933,24.8050806,0,[],M,,,,True
2,13044655,中租保經行政實習生(新竹)-歡迎夜間部學生,中租保經行政<em class='b-txt--highlight'>實習</em>生(新竹)-歡迎夜間部學生,2,2,6001006002,新竹縣竹北市,勝利一路1號,"歡迎保險金融相關系所在學生投遞!!

1.[[[實習]]]期間：起迄日不拘，可配合半年(含)以上
2.工作時間：每週至少[[[實習]]]3天 (9:00-17:30)
3.[[[實習]]]地點：新竹分公司
4.申請日期：即日起至額滿止
5.工作內容：
(1)文書作業 (投保文件檢核","歡迎保險金融相關系所在學生投遞!!

1.實習期間：起迄日不拘，可配合半年(含)以上
2.工作時間：每週至少實習3天 (9:00-17:30)
3.實習地點：新竹分公司
4.申請日期：即日起至額滿止
5.工作內容：
(1)文書作業 (投保文件檢核",大學,00,不拘,0,1,0~5人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000190,0000190,時薪190元,30,20250525,5/25,2101376,0,,0,0,"歡迎保險金融相關系所在學生投遞!!

1.<em class='b-txt--highlight'>實習</em>期間：起迄日不拘，可配合半年(含)以上
2.工作時間：每週至少<em class='b-txt--highlight'>實習</em>3天 (9:00-17:30)
3.<em class='b-txt--highlight'>實習</em>地點：新竹分公司
4.申請日期：即日起至額滿止
5.工作內容：
(1)文書作業 (投保文件檢核","{'emp': {'desc': '員工3000人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7rlbj?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7rlbj?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,中租保經行政實習生(新竹)-歡迎夜間部學生,中租控股_中租迪和股份有限公司,121.0246032,24.8223837,0,"['銀行保險相關', '財稅金融相關', '商業及管理學科類']",H,,,,False
0,12918855,飯店櫃檯接待人員(可供實習),飯店櫃檯接待人員(可供<em class='b-txt--highlight'>實習</em>),1,1,6001008007,台中市西屯區,福星北路45號,"1.處理房間安排事宜，如：訂房、排房、進房、退房等。
2.處理帳務，如：收款、核帳、查帳等。
3.負責接聽並處理房客各種查詢及請求協助的電話。
4.提供當地旅遊諮詢，並協助安排旅行計畫、交通工具租用、接送等事宜。
5.接待客人，並提供相關服務（如：車輛引導）。
6.免加班","1.處理房間安排事宜，如：訂房、排房、進房、退房等。
2.處理帳務，如：收款、核帳、查帳等。
3.負責接聽並處理房客各種查詢及請求協助的電話。
4.提供當地旅遊諮詢，並協助安排旅行計畫、交通工具租用、接送等事宜。
5.接待客人，並提供相關服務（如：車輛引導）。
6.免加班",專科,00,不拘,00003,1,0~5人應徵,130000000044966,Hotel Se7en_福星旅店股份有限公司,1016001001,旅館業,0031300,0032300,"月薪31,300~32,300元",50,20250525,5/25,0,0,,0,0,"1.處理房間安排事宜，如：訂房、排房、進房、退房等。
2.處理帳務，如：收款、核帳、查帳等。
3.負責接聽並處理房客各種查詢及請求協助的電話。
4.提供當地旅遊諮詢，並協助安排旅行計畫、交通工具租用、接送等事宜。
5.接待客人，並提供相關服務（如：車輛引導）。
6.免加班","{'emp': {'desc': '員工30人', 'param': '4'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7ow93?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7ow93?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6biy06?jobsource=n104bank2'}",,飯店櫃檯接待人員(可供實習),Hotel Se7en_福星旅店股份有限公司,120.6445127,24.1843063,0,[],M,,,,True
0,12454548,【台北松山店】摩托車、機車維修、保養、改裝 實習技師（無經驗可） (底薪＋獎金),【台北松山店】摩托車、機車維修、保養、改裝 <em class='b-txt--highlight'>實習</em>技師（無經驗可） (底薪＋獎金),1,1,6001001004,台北市松山區,八德路四段472號,"隊合作，願意與夥伴一起成長
	•	工作態度正向、肯學、守時

｜職缺資訊（[[[實習]]]技師）無經驗可｜
	•	薪資待遇： 底薪＋獎金 $35,000 - $36,000以上
	•	排班制度： 8 週變形工時制（依勞基法規定）
	•	休假制度： 享有勞基法特","隊合作，願意與夥伴一起成長
	•	工作態度正向、肯學、守時

｜職缺資訊（實習技師）無經驗可｜
	•	薪資待遇： 底薪＋獎金 $35,000 - $36,000以上
	•	排班制度： 8 週變形工時制（依勞基法規定）
	•	休假制度： 享有勞基法特",不拘,03,2年,0,1,0~5人應徵,130000000069937,優購愛馬機車精品_優購愛馬機車精品股份有限公司,1003002012,汽機車及其零配件／用品零售業,0035000,0050000,"月薪35,000~50,000元",50,20250525,5/25,0,0,,0,0,"隊合作，願意與夥伴一起成長
	•	工作態度正向、肯學、守時

｜職缺資訊（<em class='b-txt--highlight'>實習</em>技師）無經驗可｜
	•	薪資待遇： 底薪＋獎金 $35,000 - $36,000以上
	•	排班制度： 8 週變形工時制（依勞基法規定）
	•	休假制度： 享有勞基法特",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7exzo?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7exzo?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bjh9t?jobsource=n104bank2'}",,【台北松山店】摩托車、機車維修、保養、改裝 實習技師（無經驗可） (底薪＋獎金),優購愛馬機車精品_優購愛馬機車精品股份有限公司,121.5699342,25.0495045,0,[],M,,,,False
2,14471247,零售管理處-不動產鑑估實習生,零售管理處-不動產鑑估<em class='b-txt--highlight'>實習</em>生,2,2,6001001001,台北市中正區,,"1.   地產SQL Server 資料庫維護
2.   地產數據清整及統計分析
3.   地產資訊導入及運用
4.   房市輿情Python 程式開發","1.   地產SQL Server 資料庫維護
2.   地產數據清整及統計分析
3.   地產資訊導入及運用
4.   房市輿情Python 程式開發",大學,00,不拘,00004,1,0~5人應徵,86517384000,永豐商業銀行股份有限公司,1004001001,銀行業,0000210,0000230,時薪210~230元,30,20250525,5/25,36992,0,,0,0,"1.   地產SQL Server 資料庫維護
2.   地產數據清整及統計分析
3.   地產資訊導入及運用
4.   房市輿情Python 程式開發","{'emp': {'desc': '員工6500人', 'param': '8'}}",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8m633?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8m633?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/13qu7sqo?jobsource=n104bank2'}",,零售管理處-不動產鑑估實習生,永豐商業銀行股份有限公司,121.5198716,25.0421407,0,"['資訊工程相關', '公共行政相關', '統計學相關']",H,,,,False
0,12411699,Engoo 部落格內容創作實習生,Engoo 部落格內容創作<em class='b-txt--highlight'>實習</em>生,2,2,6001001005,台北市大安區,敦化南路一段205號1604室,"來應徵◕‿◕）

＊歡迎一起加入這趟[[[實習]]]旅程，創造屬於你的回憶和作品集＊
看看學長姐們都嘗試了些什麼！
Engoo[[[實習]]]生的家：
https://sites.google.com/bibo.com.ph/engootw-[[[internship]]]/%E5%","來應徵◕‿◕）

＊歡迎一起加入這趟實習旅程，創造屬於你的回憶和作品集＊
看看學長姐們都嘗試了些什麼！
Engoo實習生的家：
https://sites.google.com/bibo.com.ph/engootw-internship/%E5%",專科,00,不拘,00003,1,0~5人應徵,130000000062178,Engoo線上英文_英宇科技股份有限公司,1005001009,其他教育服務業,0000190,0000190,時薪190元,30,20250525,5/25,0,0,,0,0,"來應徵◕‿◕）

＊歡迎一起加入這趟<em class='b-txt--highlight'>實習</em>旅程，創造屬於你的回憶和作品集＊
看看學長姐們都嘗試了些什麼！
Engoo<em class='b-txt--highlight'>實習</em>生的家：
https://sites.google.com/bibo.com.ph/engootw-<em class='b-txt--highlight'>internship</em>/%E5%","{'emp': {'desc': '員工15人', 'param': '3'}}",距捷運忠孝敦化站約150公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7e0xf?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7e0xf?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/1a2x6bjbaa?jobsource=n104bank2'}",,Engoo 部落格內容創作實習生,Engoo線上英文_英宇科技股份有限公司,121.5492601,25.0420415,0,[],H,0.15,99001005016,捷運忠孝敦化站,False
2,14442000,【Chailease中租控股】GAIEP大東協實習及就業計畫｜財會 Finance Accounting｜馬來西亞籍 Malaysian,【Chailease中租控股】GAIEP大東協<em class='b-txt--highlight'>實習</em>及就業計畫｜財會 Finance Accounting｜馬來西亞籍 Malaysian,1,1,6001001010,台北市內湖區,瑞光路362號,"隊
2. 管理會計事務並進行財務分析
3. 財務資金規劃、洽談與管理
4. 系統流程開發(財會相關)之參與及測試

【為什麼你要加入中租[[[實習]]]生行列?】
   -師父引進門：[[[實習]]]過程有專門Mentor指導，不怕求助無門。
   -工欲善其事：完善的電","隊
2. 管理會計事務並進行財務分析
3. 財務資金規劃、洽談與管理
4. 系統流程開發(財會相關)之參與及測試

【為什麼你要加入中租實習生行列?】
   -師父引進門：實習過程有專門Mentor指導，不怕求助無門。
   -工欲善其事：完善的電",大學,00,不拘,00002,1,0~5人應徵,5072925000,中租控股_中租迪和股份有限公司,1004001006,其他金融及輔助業,0000200,0000200,時薪200元,30,20250525,5/25,6295680,0,,0,0,"隊
2. 管理會計事務並進行財務分析
3. 財務資金規劃、洽談與管理
4. 系統流程開發(財會相關)之參與及測試

【為什麼你要加入中租<em class='b-txt--highlight'>實習</em>生行列?】
   -師父引進門：<em class='b-txt--highlight'>實習</em>過程有專門Mentor指導，不怕求助無門。
   -工欲善其事：完善的電","{'emp': {'desc': '員工3000人', 'param': '8'}}",距捷運港墘站約440公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/8ljio?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/8ljio?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/2bwadzc?jobsource=n104bank2'}",,【Chailease中租控股】GAIEP大東協實習及就業計畫｜財會 Finance Accounting｜馬來西亞籍 Malaysian,中租控股_中租迪和股份有限公司,121.5719393,25.0774539,0,"['商業及管理學科類', '法律學科類', '其他學科類']",H,0.44,99001001017,捷運港墘站,False
2,13879290,《實習》資訊安全處-資安實習生,《<em class='b-txt--highlight'>實習</em>》資訊安全處-資安<em class='b-txt--highlight'>實習</em>生,2,2,6001001007,台北市信義區,信義區市民大道六段151號,"【[[[實習]]]時間】
每周至少3天[[[實習]]]

【工作內容】
1.資安治理：ISMS資訊安全管理系統、電腦系統資訊安全評估
2.設備維運：USB、藍芽、DLP設備維運、社群媒體跳板機檢核等各項事務
3.資安演練：社交工程、個資外洩及ATM應變等資安演練
","【實習時間】
每周至少3天實習

【工作內容】
1.資安治理：ISMS資訊安全管理系統、電腦系統資訊安全評估
2.設備維運：USB、藍芽、DLP設備維運、社群媒體跳板機檢核等各項事務
3.資安演練：社交工程、個資外洩及ATM應變等資安演練
",大學,00,不拘,00017,3,11~30人應徵,86517384000,永豐商業銀行股份有限公司,1004001001,銀行業,0000210,0000230,時薪210~230元,30,20250525,5/25,36992,0,,0,0,"【<em class='b-txt--highlight'>實習</em>時間】
每周至少3天<em class='b-txt--highlight'>實習</em>

【工作內容】
1.資安治理：ISMS資訊安全管理系統、電腦系統資訊安全評估
2.設備維運：USB、藍芽、DLP設備維運、社群媒體跳板機檢核等各項事務
3.資安演練：社交工程、個資外洩及ATM應變等資安演練
","{'emp': {'desc': '員工6500人', 'param': '8'}}",距捷運松山站約210公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/89hbu?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/89hbu?jobsource=n104bank2', 'cust': '//www.104.com.tw/company/13qu7sqo?jobsource=n104bank2'}",,《實習》資訊安全處-資安實習生,永豐商業銀行股份有限公司,121.5796547,25.0496726,0,[],H,0.21,99001003020,捷運松山站,True
